"","zipcode","total_support"
"8073","24245",34684.91
"8074","24246",2942.6
"8075","24248",50608.56
"8076","24250",25930.82
"8077","24251",180954.77
"8078","24256",72009.9
"8079","24258",24055.27
"8080","24260",110777.87
"8081","24263",172055.52
"8082","24265",34343.77
"8083","24266",142186.53
"8084","24269",4927.89
"8085","24270",7459.77
"8086","24271",65101.54
"8087","24272",12499.82
"8088","24273",193206.37
"8089","24277",200823.99
"8090","24279",72015.66
"8091","24280",2459.99
"8092","24281",70037.87
"8093","24282",29968.51
"8094","24283",60986.94
"8095","24290",38802.04
"8096","24292",4500.19
"8097","24293",168631.66
"8098","24301",355507.52
"8099","24311",49431.14
"8100","24312",26123.93
"8101","24313",14247.53
"8102","24314",10509.98
"8103","24315",23202.92
"8104","24317",97407.49
"8105","24318",4729.99
"8106","24319",108957.65
"8107","24322",1211.66
"8108","24323",8057.99
"8109","24324",17277.96
"8110","24325",8714.89
"8111","24326",7468.98
"8112","24327",320
"8113","24328",12603.95
"8114","24330",51442.49
"8115","24333",270135.43
"8116","24340",89951.65
"8117","24343",105097.13
"8118","24347",11164.97
"8119","24348",40316.45
"8120","24350",18549.76
"8121","24351",7672.93
"8122","24352",10577.96
"8123","24354",395064.61
"8124","24360",67670.24
"8125","24361",65362.26
"8126","24363",4553.7
"8127","24366",7988.84
"8128","24368",57138.63
"8129","24370",119852.48
"8130","24374",8829.96
"8131","24375",29602.44
"8132","24377",3119.99
"8133","24378",8209.98
"8134","24380",30428.85
"8135","24381",40762.99
"8136","24382",231662.23
"8137","24401",505935.99
"8138","24402",30
"8139","24411",499.55
"8140","24412",469.99
"8141","24413",1009.99
"8142","24416",127778.08
"8143","24421",22394.92
"8144","24422",124190.58
"8145","24426",211619.17
"8146","24430",34744.47
"8147","24431",40631.94
"8148","24432",150
"8149","24433",809.99
"8150","24435",12061.71
"8151","24437",5979.68
"8152","24439",15231
"8153","24440",34926.27
"8154","24441",71508.29
"8155","24445",11365.28
"8156","24448",3660.72
"8157","24450",106694.24
"8158","24457",3922.84
"8159","24458",450
"8160","24459",3924.99
"8161","24460",8435.05
"8162","24464",620
"8163","24465",5014.97
"8164","24467",12043.56
"8165","24469",300
"8166","24471",7576.37
"8167","24472",24028.26
"8168","24473",1679.98
"8169","24474",5979.97
"8170","24476",3049.85
"8171","24477",91154.4
"8172","24479",10516.34
"8173","24482",40655.16
"8174","24483",4369.97
"8175","24484",4248.38
"8176","24485",2070
"8177","24486",25635.99
"8178","24487",789.99
"8179","24501",936289.86
"8180","24502",490606.06
"8181","24503",178344.46
"8182","24504",372176.64
"8183","24506",210
"8184","24513",90
"8185","24515",460
"8186","24517",144073.59
"8187","24520",35878.17
"8188","24521",106473.66
"8189","24522",176265
"8190","24523",310286.31
"8191","24526",15875.96
"8192","24527",49618.94
"8193","24528",83711.85
"8194","24529",21754.95
"8195","24530",14719.95
"8196","24531",139442.28
"8197","24534",34530.37
"8198","24536",1460
"8199","24538",52204.02
"8200","24539",2109.99
"8201","24540",1044119.45
"8202","24541",934066.26
"8203","24549",50490.67
"8204","24550",97459.27
"8205","24551",96378.54
"8206","24553",33455.93
"8207","24554",62931.21
"8208","24555",26917.16
"8209","24556",14933.97
"8210","24557",137521.27
"8211","24558",126437.17
"8212","24562",7042.88
"8213","24563",115520.93
"8214","24565",20489.98
"8215","24566",14849.42
"8216","24569",18559.96
"8217","24571",28742.22
"8218","24572",292011.64
"8219","24574",48374.68
"8220","24577",102496.32
"8221","24578",10120.42
"8222","24579",27861.95
"8223","24580",4580
"8224","24581",489.98
"8225","24586",94902.3
"8226","24588",134298.49
"8227","24589",45162.91
"8228","24590",67964.16
"8229","24592",469212.79
"8230","24593",24978.99
"8231","24594",29179.9
"8232","24595",90
"8233","24597",19627.48
"8234","24598",15439.95
"8235","24599",12600.04
"8236","24601",600
"8237","24602",33527.02
"8238","24603",28157.82
"8239","24604",730
"8240","24605",147663.3
"8241","24606",859.99
"8242","24607",1850
"8243","24609",182384.57
"8244","24612",2459.91
"8245","24613",16586.82
"8246","24614",265484.41
"8247","24620",71456.68
"8248","24622",18159.93
"8249","24624",339.9
"8250","24627",150
"8251","24628",520
"8252","24630",201799.47
"8253","24631",41827.29
"8254","24634",8259.87
"8255","24635",10116.35
"8256","24637",64653.4
"8257","24639",118195.85
"8258","24641",292987.02
"8259","24646",16339.97
"8260","24649",50921.99
"8261","24651",169913.38
"8262","24656",90415.02
"8263","24657",8443.65
"8264","24658",790
"8265","24701",648314.38
"8266","24712",16090.53
"8267","24714",3759.99
"8268","24715",13319.43
"8269","24716",2519.22
"8270","24719",1120
"8271","24724",3539.54
"8272","24726",11339.93
"8273","24729",519.99
"8274","24731",6449.97
"8275","24732",120
"8276","24733",9590.28
"8277","24736",15088.21
"8278","24737",7124.19
"8279","24738",970
"8280","24739",254781.1
"8281","24740",414487.67
"8282","24747",52153.63
"8283","24751",929.35
"8284","24801",117864.37
"8285","24808",7149.94
"8286","24811",7579.94
"8287","24813",2629.88
"8288","24815",11137.22
"8289","24816",3329.97
"8290","24817",3939.93
"8291","24818",22269.93
"8292","24822",12159.97
"8293","24823",7109.94
"8294","24826",789.99
"8295","24827",15609.91
"8296","24828",11384.95
"8297","24829",1480
"8298","24830",3810
"8299","24831",4140
"8300","24834",80
"8301","24836",6479.99
"8302","24839",19899.57
"8303","24843",2339.99
"8304","24844",28428.65
"8305","24845",3009.92
"8306","24846",4649.98
"8307","24847",3779.96
"8308","24848",1870
"8309","24849",1459.99
"8310","24850",19109.25
"8311","24851",3499.97
"8312","24853",16359.84
"8313","24854",8179.99
"8314","24855",3150
"8315","24857",7599.98
"8316","24860",5229.98
"8317","24861",3329.9
"8318","24862",6729.98
"8319","24866",4298.47
"8320","24867",2369.99
"8321","24868",33368.83
"8322","24869",3630
"8323","24870",61089.58
"8324","24871",3719.99
"8325","24872",23113.83
"8326","24873",12038.2
"8327","24874",34259.56
"8328","24878",6909.99
"8329","24879",15089.73
"8330","24880",3419.99
"8331","24881",6060
"8332","24882",9599.85
"8333","24884",4116.73
"8334","24887",849.94
"8335","24888",2620
"8336","24892",42541.37
"8337","24894",1765.5
"8338","24895",1630
"8339","24898",3989.99
"8340","24901",87782.52
"8341","24910",64371.66
"8342","24915",1279.99
"8343","24916",3561.83
"8344","24918",15615.61
"8345","24920",3129.99
"8346","24924",3884.19
"8347","24925",8383.65
"8348","24927",1789.98
"8349","24931",15550.68
"8350","24934",2399.96
"8351","24935",6539.96
"8352","24938",16404.28
"8353","24941",6139.63
"8354","24943",610
"8355","24944",2389.53
"8356","24945",5871.61
"8357","24946",14751.2
"8358","24951",14259.62
"8359","24954",51655.22
"8360","24957",1930
"8361","24962",1790
"8362","24963",42237.18
"8363","24966",17416.15
"8364","24970",60955.04
"8365","24974",729.94
"8366","24976",8769.79
"8367","24977",1829.83
"8368","24981",8490.02
"8369","24983",16603.47
"8370","24984",120
"8371","24985",4999.95
"8372","24986",50030.9
"8373","24991",2409.95
"8374","24993",445
"8375","25002",170
"8376","25003",45223.55
"8377","25005",2469.88
"8378","25007",9110.66
"8379","25008",950
"8380","25009",24239.88
"8381","25011",7063.76
"8382","25015",74393.71
"8383","25019",8838.96
"8384","25021",2669.98
"8385","25022",1769.87
"8386","25024",13439.97
"8387","25025",2789.89
"8388","25028",5329.97
"8389","25030",4900
"8390","25031",4849.9
"8391","25033",28360.75
"8392","25035",24079.89
"8393","25036",4809.92
"8394","25039",21739.42
"8395","25040",2739.99
"8396","25043",38274.7
"8397","25044",3089.99
"8398","25045",81874.46
"8399","25047",5789.92
"8400","25048",3160
"8401","25049",11307.91
"8402","25051",2869.99
"8403","25053",106671.48
"8404","25054",3079.99
"8405","25057",1640
"8406","25059",2959.99
"8407","25060",5889.97
"8408","25061",5474.95
"8409","25062",2989.97
"8410","25063",20409.92
"8411","25064",215245.16
"8412","25067",15449.95
"8413","25070",10682.39
"8414","25071",160286.65
"8415","25075",17009.91
"8416","25076",10599.99
"8417","25079",390
"8418","25081",17609.93
"8419","25082",22079.76
"8420","25083",15590.65
"8421","25085",9394.95
"8422","25086",6399.98
"8423","25088",2390
"8424","25090",731.49
"8425","25093",7705.37
"8426","25102",4979.98
"8427","25103",6449.97
"8428","25106",12617.95
"8429","25107",7809.92
"8430","25108",15785.95
"8431","25109",9746.08
"8432","25110",4539.96
"8433","25111",6382.96
"8434","25113",20183.86
"8435","25114",19199.7
"8436","25115",1020
"8437","25118",11650.61
"8438","25119",5662.07
"8439","25121",17049.88
"8440","25123",56960.7
"8441","25124",8754.02
"8442","25125",12775.77
"8443","25126",3649.98
"8444","25130",91557.67
"8445","25132",5489.96
"8446","25133",21479.96
"8447","25134",7869.97
"8448","25136",70091.57
"8449","25139",4499.99
"8450","25140",21219.66
"8451","25141",4430.72
"8452","25142",13209.93
"8453","25143",176559.49
"8454","25148",4479.98
"8455","25149",3489.99
"8456","25152",1179.86
"8457","25154",13273.19
"8458","25159",90034.66
"8459","25160",3969.99
"8460","25161",14791.14
"8461","25162",5239.99
"8462","25164",27411.86
"8463","25165",4689.95
"8464","25168",35695.08
"8465","25169",16279.77
"8466","25173",3550
"8467","25174",7159.98
"8468","25177",496700.28
"8469","25180",119.97
"8470","25181",29545.06
"8471","25183",630
"8472","25186",10354.88
"8473","25187",10489.9
"8474","25193",3389.98
"8475","25201",780
"8476","25202",25223.06
"8477","25203",3589.97
"8478","25204",5669.99
"8479","25205",3261.94
"8480","25206",2419.89
"8481","25208",13005.84
"8482","25209",13289.8
"8483","25211",2665
"8484","25213",54190.71
"8485","25214",7109.97
"8486","25231",260
"8487","25234",12039.81
"8488","25235",16921.6
"8489","25239",26653.51
"8490","25241",18266.08
"8491","25243",20029.68
"8492","25244",12231.38
"8493","25245",5339.96
"8494","25247",4769.87
"8495","25248",34092.64
"8496","25251",5633.82
"8497","25252",10059.93
"8498","25253",18355
"8499","25259",9493.17
"8500","25260",21760.85
"8501","25261",7489.86
"8502","25262",4660.62
"8503","25264",5292.54
"8504","25265",10849.69
"8505","25266",15579.77
"8506","25267",10679.76
"8507","25268",12110.3
"8508","25270",12317.37
"8509","25271",153047.99
"8510","25275",24748.25
"8511","25276",177510.18
"8512","25285",8138.38
"8513","25286",24059.48
"8514","25287",7169.99
"8515","25301",259978.31
"8516","25302",460706.5
"8517","25303",115375.16
"8518","25304",115801.79
"8519","25305",180
"8520","25306",160305.99
"8521","25309",248033.1
"8522","25311",340038.07
"8523","25312",142452.86
"8524","25313",184137.28
"8525","25314",122718.67
"8526","25315",99220.68
"8527","25317",400
"8528","25320",101978.1
"8529","25324",220
"8530","25329",160
"8531","25331",250
"8532","25356",30
"8533","25360",310
"8534","25387",290306.53
"8535","25401",373864.21
"8536","25403",99186.41
"8537","25404",348826.27
"8538","25405",139623.8
"8539","25411",104938.59
"8540","25413",90632.32
"8541","25414",137040.81
"8542","25419",93365.21
"8543","25420",35407.04
"8544","25421",590
"8545","25422",13712.99
"8546","25425",79042.86
"8547","25427",113057.77
"8548","25428",114109.42
"8549","25430",76289.59
"8550","25431",1859.95
"8551","25432",1439.89
"8552","25434",15276.25
"8553","25437",4226.97
"8554","25438",77646.61
"8555","25441",400
"8556","25442",9030.31
"8557","25443",25786.23
"8558","25444",2776.96
"8559","25446",3539.3
"8560","25501",25512.74
"8561","25502",17762.15
"8562","25503",14629.26
"8563","25504",164993.06
"8564","25505",15149.03
"8565","25506",126086.1
"8566","25507",11511.8
"8567","25508",231304.77
"8568","25510",58275.11
"8569","25511",28357.67
"8570","25512",29888.47
"8571","25514",100350.9
"8572","25515",48649.4
"8573","25517",46203.48
"8574","25520",30472.66
"8575","25521",20739.56
"8576","25523",82156.5
"8577","25524",83231.82
"8578","25526",185851.48
"8579","25529",22159.92
"8580","25530",121374.32
"8581","25534",5358.99
"8582","25535",31434.13
"8583","25537",31460.9
"8584","25540",11767.06
"8585","25541",134243.32
"8586","25544",860
"8587","25545",49680.08
"8588","25547",20699.91
"8589","25550",182664.09
"8590","25555",26702.08
"8591","25557",43604.02
"8592","25559",30100.14
"8593","25560",50037.03
"8594","25564",22321.28
"8595","25565",19518.87
"8596","25567",17968.92
"8597","25569",190
"8598","25570",168462.3
"8599","25571",69657.73
"8600","25572",270
"8601","25573",17939.73
"8602","25601",262728.25
"8603","25606",32708.86
"8604","25607",29179.81
"8605","25608",13379.83
"8606","25611",14059.6
"8607","25612",5829.82
"8608","25614",5990
"8609","25617",14989.75
"8610","25621",35902.61
"8611","25624",15759.98
"8612","25625",39601.48
"8613","25628",17459.89
"8614","25630",17810
"8615","25632",36483.04
"8616","25634",19209.98
"8617","25635",38999.58
"8618","25637",17721.49
"8619","25638",27531.38
"8620","25639",12219.99
"8621","25644",13097.1
"8622","25646",11962.98
"8623","25647",19969.94
"8624","25649",37654.78
"8625","25650",4610
"8626","25651",16329.68
"8627","25652",27019.99
"8628","25653",9155.99
"8629","25654",3499.99
"8630","25661",193697.29
"8631","25666",10999.82
"8632","25667",3390
"8633","25669",22507.1
"8634","25670",114690.47
"8635","25671",50739.84
"8636","25672",8749.99
"8637","25674",49544.71
"8638","25676",23721.41
"8639","25678",49079.71
"8640","25685",2249.97
"8641","25686",490
"8642","25688",5431.85
"8643","25690",3629.82
"8644","25691",340
"8645","25692",7729.86
"8646","25696",1530
"8647","25699",5739.96
"8648","25701",820147.13
"8649","25702",309258.08
"8650","25703",231712.22
"8651","25704",462248.62
"8652","25705",511876.17
"8653","25707",220
"8654","25709",60
"8655","25715",0
"8656","25726",159.99
"8657","25755",60
"8658","25771",50
"8659","25801",759317.63
"8660","25802",430
"8661","25810",1009.99
"8662","25811",6759.89
"8663","25812",24445.24
"8664","25813",81953.58
"8665","25817",2829.99
"8666","25818",3778.55
"8667","25820",6169.88
"8668","25823",22737.7
"8669","25825",18199.34
"8670","25826",1480
"8671","25827",32277.23
"8672","25831",14315.68
"8673","25832",37148.79
"8674","25836",6290
"8675","25837",2189.87
"8676","25839",7191.9
"8677","25840",87093.05
"8678","25841",5099.95
"8679","25843",9389.96
"8680","25844",18849.16
"8681","25845",8729.97
"8682","25846",3519.98
"8683","25848",5319.9
"8684","25849",13061.5
"8685","25851",1520
"8686","25853",1809.95
"8687","25854",10021.67
"8688","25855",2800
"8689","25857",6165.97
"8690","25862",3689.95
"8691","25864",3109.92
"8692","25865",23115.19
"8693","25866",600
"8694","25868",5199.9
"8695","25870",3439.99
"8696","25871",13693.9
"8697","25873",3850
"8698","25875",3830
"8699","25876",1246.64
"8700","25878",15430.41
"8701","25879",8984.99
"8702","25880",122536.44
"8703","25882",36813.29
"8704","25888",60
"8705","25901",216993.87
"8706","25902",6659.99
"8707","25904",3220
"8708","25906",1645.99
"8709","25907",1060
"8710","25908",4959.98
"8711","25909",1710
"8712","25911",6469.99
"8713","25913",2789.99
"8714","25915",6659.96
"8715","25916",300
"8716","25917",48962.06
"8717","25918",50030.15
"8718","25919",549.99
"8719","25920",4000
"8720","25921",37428.55
"8721","25922",2513.77
"8722","25927",1585
"8723","25928",4279.96
"8724","25932",2219.97
"8725","25936",1510
"8726","25938",19076.39
"8727","25942",2037.29
"8728","25943",120
"8729","25951",149029.27
"8730","25958",16543.86
"8731","25962",74795.57
"8732","25966",220
"8733","25969",12381.83
"8734","25971",11047.78
"8735","25972",3929.99
"8736","25976",33671.25
"8737","25977",400
"8738","25978",6399.97
"8739","25979",11592.85
"8740","25981",12572.12
"8741","25984",27935.03
"8742","25985",10377.04
"8743","25986",119.98
"8744","25989",8189.94
"8745","26003",699128.03
"8746","26030",5071.75
"8747","26031",34563.76
"8748","26032",2879.99
"8749","26033",26941.08
"8750","26034",42560.7
"8751","26035",15472.1
"8752","26036",1259.86
"8753","26037",79683.33
"8754","26038",18020.91
"8755","26039",7464.97
"8756","26040",28247.66
"8757","26041",243893.95
"8758","26047",57784.1
"8759","26050",32516.94
"8760","26055",13174.7
"8761","26056",420
"8762","26058",490
"8763","26059",26983.91
"8764","26060",9460.55
"8765","26062",295736.84
"8766","26070",68011.5
"8767","26074",1929.63
"8768","26075",4941.36
"8769","26101",867597
"8770","26102",0
"8771","26103",60
"8772","26104",231175.62
"8773","26105",117890.44
"8774","26133",16730.59
"8775","26134",12245.53
"8776","26136",7998.38
"8777","26137",11756.89
"8778","26138",2210
"8779","26141",6919.93
"8780","26142",34798.93
"8781","26143",76288.81
"8782","26146",7989.87
"8783","26147",37065.48
"8784","26148",3933.99
"8785","26149",22732.35
"8786","26150",64240.05
"8787","26151",10859.76
"8788","26152",879.95
"8789","26155",124854.77
"8790","26159",29788.68
"8791","26160",13579.72
"8792","26161",8773.93
"8793","26162",610
"8794","26164",132220.13
"8795","26167",5313.43
"8796","26169",5645.99
"8797","26170",57497.83
"8798","26175",61511.96
"8799","26178",12255.92
"8800","26180",29909.77
"8801","26181",31759.9
"8802","26184",20502.02
"8803","26187",32190.6
"8804","26201",259133.95
"8805","26202",6579.86
"8806","26203",2509.9
